site_no	date_time	tz_cd	dd	accuracy_cd	value	prec	remark
15N	14N	6S	2N	5S	16N	1S	1S
02146750	19961006131500	EST	1	1	25	2	
02146750	19961006132000	EST	1	1	25	2	
02146750	19961006132500	EST	1	1	25	2	
02146750	19961006133000	EST	1	1	25	2	
02146750	19961006133500	EST	1	1	25	2	
02146750	19961006134000	EST	1	1	25	2	
02146750	19961006134500	EST	1	1	25	2	
02146750	19961006135000	EST	1	1	26	2	
02146750	19961006135500	EST	1	1	26	2	
02146750	19961006140000	EST	1	1	26	2	
02146750	19961006140500	EST	1	1	26	2	
02146750	19961006141000	EST	1	1	26	2	
02146750	19961006141500	EST	1	1	26	2	
02146750	19961006142000	EST	1	1	27	2	
02146750	19961006142500	EST	1	1	27	2	
02146750	19961006143000	EST	1	1	27	2	
02146750	19961006143500	EST	1	1	27	2	
02146750	19961006144000	EST	1	1	27	2	
02146750	19961006144500	EST	1	1	27	2	
02146750	19961006145000	EST	1	1	27	2	
02146750	19961006145500	EST	1	1	27	2	
02146750	19961006150000	EST	1	1	27	2	
02146750	19961006150500	EST	1	1	27	2	
02146750	19961006151000	EST	1	1	27	2	
02146750	19961006151500	EST	1	1	27	2	
02146750	19961006152000	EST	1	1	27	2	
02146750	19961006152500	EST	1	1	27	2	
02146750	19961006153000	EST	1	1	27	2	
02146750	19961006153500	EST	1	1	27	2	
02146750	19961006154000	EST	1	1	27	2	
02146750	19961006154500	EST	1	1	26	2	
02146750	19961006155000	EST	1	1	26	2	
02146750	19961006155500	EST	1	1	26	2	
02146750	19961006160000	EST	1	1	26	2	
02146750	19961006160500	EST	1	1	26	2	
02146750	19961006161000	EST	1	1	26	2	
02146750	19961006161500	EST	1	1	26	2	
02146750	19961006162000	EST	1	1	26	2	
02146750	19961006162500	EST	1	1	26	2	
02146750	19961006163000	EST	1	1	26	2	
02146750	19961006163500	EST	1	1	26	2	
02146750	19961006164000	EST	1	1	26	2	
02146750	19961006164500	EST	1	1	26	2	
02146750	19961006165000	EST	1	1	26	2	
02146750	19961006165500	EST	1	1	26	2	
02146750	19961006170000	EST	1	1	26	2	
02146750	19961006170500	EST	1	1	26	2	
02146750	19961006171000	EST	1	1	26	2	
02146750	19961006171500	EST	1	1	26	2	
02146750	19961006172000	EST	1	1	26	2	
02146750	19961006172500	EST	1	1	26	2	
02146750	19961006173000	EST	1	1	26	2	
02146750	19961006173500	EST	1	1	26	2	
02146750	19961006174000	EST	1	1	26	2	
02146750	19961006174500	EST	1	1	26	2	
02146750	19961006175000	EST	1	1	26	2	
02146750	19961006175500	EST	1	1	26	2	
02146750	19961006180000	EST	1	1	26	2	
02146750	19961006180500	EST	1	1	26	2	
02146750	19961006181000	EST	1	1	26	2	
02146750	19961006181500	EST	1	1	26	2	
02146750	19961006182000	EST	1	1	26	2	
02146750	19961006182500	EST	1	1	26	2	
02146750	19961006183000	EST	1	1	26	2	
02146750	19961006183500	EST	1	1	26	2	
02146750	19961006184000	EST	1	1	26	2	
02146750	19961006184500	EST	1	1	26	2	
02146750	19961006185000	EST	1	1	26	2	
02146750	19961006185500	EST	1	1	26	2	
02146750	19961006190000	EST	1	1	26	2	
02146750	19961006190500	EST	1	1	26	2	
02146750	19961006191000	EST	1	1	26	2	
02146750	19961006191500	EST	1	1	26	2	
02146750	19961006192000	EST	1	1	26	2	
02146750	19961006192500	EST	1	1	26	2	
02146750	19961006193000	EST	1	1	26	2	
02146750	19961006193500	EST	1	1	26	2	
02146750	19961006194000	EST	1	1	26	2	
02146750	19961006194500	EST	1	1	26	2	
02146750	19961006195000	EST	1	1	26	2	
02146750	19961006195500	EST	1	1	26	2	
02146750	19961006200000	EST	1	1	26	2	
02146750	19961006200500	EST	1	1	26	2	
02146750	19961006201000	EST	1	1	26	2	
02146750	19961006201500	EST	1	1	26	2	
02146750	19961006202000	EST	1	1	26	2	
02146750	19961006202500	EST	1	1	26	2	
02146750	19961006203000	EST	1	1	26	2	
02146750	19961006203500	EST	1	1	26	2	
02146750	19961006204000	EST	1	1	26	2	
02146750	19961006204500	EST	1	1	26	2	
02146750	19961006205000	EST	1	1	26	2	
02146750	19961006205500	EST	1	1	26	2	
02146750	19961006210000	EST	1	1	26	2	
02146750	19961006210500	EST	1	1	26	2	
02146750	19961006211000	EST	1	1	26	2	
02146750	19961006211500	EST	1	1	26	2	
02146750	19961006212000	EST	1	1	26	2	
02146750	19961006212500	EST	1	1	25	2	
02146750	19961006213000	EST	1	1	25	2	
02146750	19961006213500	EST	1	1	25	2	
02146750	19961006214000	EST	1	1	25	2	
02146750	19961006214500	EST	1	1	25	2	
02146750	19961006215000	EST	1	1	25	2	
02146750	19961006215500	EST	1	1	25	2	
02146750	19961006220000	EST	1	1	25	2	
02146750	19961006220500	EST	1	1	25	2	
02146750	19961006221000	EST	1	1	25	2	
02146750	19961006221500	EST	1	1	25	2	
02146750	19961006222000	EST	1	1	25	2	
02146750	19961006222500	EST	1	1	25	2	
02146750	19961006223000	EST	1	1	25	2	
02146750	19961006223500	EST	1	1	25	2	
02146750	19961006224000	EST	1	1	25	2	
02146750	19961006224500	EST	1	1	24	2	
02146750	19961006225000	EST	1	1	24	2	
02146750	19961006225500	EST	1	1	24	2	
02146750	19961006230000	EST	1	1	24	2	
02146750	19961006230500	EST	1	1	24	2	
02146750	19961006231000	EST	1	1	24	2	
02146750	19961006231500	EST	1	1	24	2	
02146750	19961006232000	EST	1	1	24	2	
02146750	19961006232500	EST	1	1	24	2	
02146750	19961006233000	EST	1	1	24	2	
02146750	19961006233500	EST	1	1	24	2	
02146750	19961006234000	EST	1	1	24	2	
02146750	19961006234500	EST	1	1	24	2	
02146750	19961006235000	EST	1	1	24	2	
02146750	19961006235500	EST	1	1	24	2	
02146750	19961007000000	EST	1	1	24	2	
02146750	19961007000500	EST	1	1	24	2	
02146750	19961007001000	EST	1	1	24	2	
02146750	19961007001500	EST	1	1	24	2	
02146750	19961007002000	EST	1	1	24	2	
02146750	19961007002500	EST	1	1	24	2	
02146750	19961007003000	EST	1	1	24	2	
02146750	19961007003500	EST	1	1	24	2	
02146750	19961007004000	EST	1	1	24	2	
02146750	19961007004500	EST	1	1	24	2	
02146750	19961007005000	EST	1	1	24	2	
02146750	19961007005500	EST	1	1	24	2	
02146750	19961007010000	EST	1	1	24	2	
02146750	19961007010500	EST	1	1	24	2	
02146750	19961007011000	EST	1	1	24	2	
02146750	19961007011500	EST	1	1	24	2	
02146750	19961007012000	EST	1	1	24	2	
02146750	19961007012500	EST	1	1	24	2	
02146750	19961007013000	EST	1	1	24	2	
02146750	19961007013500	EST	1	1	24	2	
02146750	19961007014000	EST	1	1	24	2	
02146750	19961007014500	EST	1	1	24	2	
02146750	19961007015000	EST	1	1	24	2	
02146750	19961007015500	EST	1	1	24	2	
02146750	19961007020000	EST	1	1	24	2	
02146750	19961007020500	EST	1	1	24	2	
02146750	19961007021000	EST	1	1	24	2	
02146750	19961007021500	EST	1	1	24	2	
02146750	19961007022000	EST	1	1	24	2	
02146750	19961007022500	EST	1	1	24	2	
02146750	19961007023000	EST	1	1	24	2	
02146750	19961007023500	EST	1	1	24	2	
02146750	19961007024000	EST	1	1	24	2	
02146750	19961007024500	EST	1	1	24	2	
02146750	19961007025000	EST	1	1	24	2	
02146750	19961007025500	EST	1	1	24	2	
02146750	19961007030000	EST	1	1	24	2	
02146750	19961007030500	EST	1	1	24	2	
02146750	19961007031000	EST	1	1	24	2	
02146750	19961007031500	EST	1	1	24	2	
02146750	19961007032000	EST	1	1	24	2	
02146750	19961007032500	EST	1	1	24	2	
02146750	19961007033000	EST	1	1	24	2	
02146750	19961007033500	EST	1	1	24	2	
02146750	19961007034000	EST	1	1	24	2	
02146750	19961007034500	EST	1	1	24	2	
02146750	19961007035000	EST	1	1	24	2	
02146750	19961007035500	EST	1	1	24	2	
02146750	19961007040000	EST	1	1	24	2	
02146750	19961007040500	EST	1	1	24	2	
02146750	19961007041000	EST	1	1	24	2	
02146750	19961007041500	EST	1	1	24	2	
02146750	19961007042000	EST	1	1	24	2	
02146750	19961007042500	EST	1	1	24	2	
02146750	19961007043000	EST	1	1	24	2	
02146750	19961007043500	EST	1	1	24	2	
02146750	19961007044000	EST	1	1	24	2	
02146750	19961007044500	EST	1	1	24	2	
02146750	19961007045000	EST	1	1	24	2	
02146750	19961007045500	EST	1	1	24	2	
02146750	19961007050000	EST	1	1	24	2	
02146750	19961007050500	EST	1	1	24	2	
02146750	19961007051000	EST	1	1	24	2	
02146750	19961007051500	EST	1	1	24	2	
02146750	19961007052000	EST	1	1	24	2	
02146750	19961007052500	EST	1	1	24	2	
02146750	19961007053000	EST	1	1	24	2	
02146750	19961007053500	EST	1	1	24	2	
02146750	19961007054000	EST	1	1	24	2	
02146750	19961007054500	EST	1	1	24	2	
02146750	19961007055000	EST	1	1	24	2	
02146750	19961007055500	EST	1	1	24	2	
02146750	19961007060000	EST	1	1	24	2	
02146750	19961007060500	EST	1	1	24	2	
02146750	19961007061000	EST	1	1	24	2	
02146750	19961007061500	EST	1	1	24	2	
02146750	19961007062000	EST	1	1	24	2	
02146750	19961007062500	EST	1	1	24	2	
02146750	19961007063000	EST	1	1	24	2	
02146750	19961007063500	EST	1	1	24	2	
02146750	19961007064000	EST	1	1	24	2	
02146750	19961007064500	EST	1	1	24	2	
02146750	19961007065000	EST	1	1	24	2	
02146750	19961007065500	EST	1	1	24	2	
02146750	19961007070000	EST	1	1	24	2	
02146750	19961007070500	EST	1	1	24	2	
02146750	19961007071000	EST	1	1	24	2	
02146750	19961007071500	EST	1	1	24	2	
02146750	19961007072000	EST	1	1	24	2	
02146750	19961007072500	EST	1	1	24	2	
02146750	19961007073000	EST	1	1	24	2	
02146750	19961007073500	EST	1	1	24	2	
02146750	19961007074000	EST	1	1	24	2	
02146750	19961007074500	EST	1	1	24	2	
02146750	19961007075000	EST	1	1	24	2	
02146750	19961007075500	EST	1	1	24	2	
02146750	19961007080000	EST	1	1	24	2	
02146750	19961007080500	EST	1	1	24	2	
02146750	19961007081000	EST	1	1	24	2	
02146750	19961007081500	EST	1	1	24	2	
02146750	19961007082000	EST	1	1	24	2	
02146750	19961007082500	EST	1	1	24	2	
02146750	19961007083000	EST	1	1	24	2	
02146750	19961007083500	EST	1	1	24	2	
02146750	19961007084000	EST	1	1	24	2	
02146750	19961007084500	EST	1	1	24	2	
02146750	19961007085000	EST	1	1	24	2	
02146750	19961007085500	EST	1	1	24	2	
02146750	19961007090000	EST	1	1	24	2	
02146750	19961007090500	EST	1	1	24	2	
02146750	19961007091000	EST	1	1	24	2	
02146750	19961007091500	EST	1	1	24	2	
02146750	19961007092000	EST	1	1	24	2	
02146750	19961007092500	EST	1	1	23	2	
02146750	19961007093000	EST	1	1	23	2	
02146750	19961007093500	EST	1	1	23	2	
02146750	19961007094000	EST	1	1	23	2	
02146750	19961007094500	EST	1	1	24	2	
02146750	19961007095000	EST	1	1	24	2	
02146750	19961007095500	EST	1	1	24	2	
02146750	19961007100000	EST	1	1	24	2	
02146750	19961007100500	EST	1	1	24	2	
02146750	19961007101000	EST	1	1	24	2	
02146750	19961007101500	EST	1	1	24	2	
02146750	19961007102000	EST	1	1	24	2	
02146750	19961007102500	EST	1	1	24	2	
02146750	19961007103000	EST	1	1	24	2	
02146750	19961007103500	EST	1	1	24	2	
02146750	19961007104000	EST	1	1	24	2	
02146750	19961007104500	EST	1	1	24	2	
02146750	19961007105000	EST	1	1	24	2	
02146750	19961007105500	EST	1	1	24	2	
02146750	19961007110000	EST	1	1	24	2	
02146750	19961007110500	EST	1	1	24	2	
02146750	19961007111000	EST	1	1	24	2	
02146750	19961007111500	EST	1	1	24	2	
02146750	19961007112000	EST	1	1	24	2	
02146750	19961007112500	EST	1	1	24	2	
02146750	19961007113000	EST	1	1	24	2	
02146750	19961007113500	EST	1	1	24	2	
02146750	19961007114000	EST	1	1	24	2	
02146750	19961007114500	EST	1	1	24	2	
02146750	19961007115000	EST	1	1	24	2	
02146750	19961007115500	EST	1	1	24	2	
02146750	19961007120000	EST	1	1	24	2	
02146750	19961007120500	EST	1	1	24	2	
02146750	19961007121000	EST	1	1	24	2	
02146750	19961007121500	EST	1	1	24	2	
02146750	19961007122000	EST	1	1	24	2	
02146750	19961007122500	EST	1	1	24	2	
02146750	19961007123000	EST	1	1	24	2	
02146750	19961007123500	EST	1	1	24	2	
02146750	19961007124000	EST	1	1	24	2	
02146750	19961007124500	EST	1	1	24	2	
02146750	19961007125000	EST	1	1	24	2	
02146750	19961007125500	EST	1	1	24	2	
02146750	19961007130000	EST	1	1	24	2	
02146750	19961007130500	EST	1	1	24	2	
02146750	19961007131000	EST	1	1	24	2	
02146750	19961007131500	EST	1	1	24	2	
02146750	19961007132000	EST	1	1	24	2	
02146750	19961007132500	EST	1	1	24	2	
02146750	19961007133000	EST	1	1	24	2	
02146750	19961007133500	EST	1	1	24	2	
02146750	19961007134000	EST	1	1	24	2	
02146750	19961007134500	EST	1	1	24	2	
02146750	19961007135000	EST	1	1	24	2	
02146750	19961007135500	EST	1	1	24	2	
02146750	19961007140000	EST	1	1	24	2	
02146750	19961007140500	EST	1	1	24	2	
02146750	19961007141000	EST	1	1	24	2	
02146750	19961007141500	EST	1	1	24	2	
02146750	19961007142000	EST	1	1	24	2	
02146750	19961007142500	EST	1	1	24	2	
02146750	19961007143000	EST	1	1	24	2	
02146750	19961007143500	EST	1	1	24	2	
02146750	19961007144000	EST	1	1	24	2	
02146750	19961007144500	EST	1	1	24	2	
02146750	19961007145000	EST	1	1	24	2	
02146750	19961007145500	EST	1	1	24	2	
02146750	19961007150000	EST	1	1	24	2	
02146750	19961007150500	EST	1	1	24	2	
02146750	19961007151000	EST	1	1	24	2	
02146750	19961007151500	EST	1	1	24	2	
02146750	19961007152000	EST	1	1	24	2	
02146750	19961007152500	EST	1	1	24	2	
02146750	19961007153000	EST	1	1	24	2	
02146750	19961007153500	EST	1	1	24	2	
02146750	19961007154000	EST	1	1	24	2	
02146750	19961007154500	EST	1	1	24	2	
02146750	19961007155000	EST	1	1	24	2	
02146750	19961007155500	EST	1	1	24	2	
02146750	19961007160000	EST	1	1	24	2	
02146750	19961007160500	EST	1	1	24	2	
02146750	19961007161000	EST	1	1	24	2	
02146750	19961007161500	EST	1	1	24	2	
02146750	19961007162000	EST	1	1	24	2	
02146750	19961007162500	EST	1	1	24	2	
02146750	19961007163000	EST	1	1	24	2	
02146750	19961007163500	EST	1	1	24	2	
02146750	19961007164000	EST	1	1	24	2	
02146750	19961007164500	EST	1	1	24	2	
02146750	19961007165000	EST	1	1	24	2	
02146750	19961007165500	EST	1	1	24	2	
02146750	19961007170000	EST	1	1	24	2	
02146750	19961007170500	EST	1	1	24	2	
02146750	19961007171000	EST	1	1	25	2	
02146750	19961007171500	EST	1	1	25	2	
02146750	19961007172000	EST	1	1	25	2	
02146750	19961007172500	EST	1	1	25	2	
02146750	19961007173000	EST	1	1	25	2	
02146750	19961007173500	EST	1	1	26	2	
02146750	19961007174000	EST	1	1	26	2	
02146750	19961007174500	EST	1	1	26	2	
02146750	19961007175000	EST	1	1	26	2	
02146750	19961007175500	EST	1	1	26	2	
02146750	19961007180000	EST	1	1	26	2	
02146750	19961007180500	EST	1	1	26	2	
02146750	19961007181000	EST	1	1	26	2	
02146750	19961007181500	EST	1	1	26	2	
02146750	19961007182000	EST	1	1	26	2	
02146750	19961007182500	EST	1	1	26	2	
02146750	19961007183000	EST	1	1	27	2	
02146750	19961007183500	EST	1	1	27	2	
02146750	19961007184000	EST	1	1	27	2	
02146750	19961007184500	EST	1	1	27	2	
02146750	19961007185000	EST	1	1	28	2	
02146750	19961007185500	EST	1	1	28	2	
02146750	19961007190000	EST	1	1	28	2	
02146750	19961007190500	EST	1	1	28	2	
02146750	19961007191000	EST	1	1	29	2	
02146750	19961007191500	EST	1	1	29	2	
02146750	19961007192000	EST	1	1	30	2	
02146750	19961007192500	EST	1	1	30	2	
02146750	19961007193000	EST	1	1	31	2	
02146750	19961007193500	EST	1	1	31	2	
02146750	19961007194000	EST	1	1	32	2	
02146750	19961007194500	EST	1	1	32	2	
02146750	19961007195000	EST	1	1	33	2	
02146750	19961007195500	EST	1	1	34	2	
02146750	19961007200000	EST	1	1	34	2	
02146750	19961007200500	EST	1	1	34	2	
02146750	19961007201000	EST	1	1	35	2	
02146750	19961007201500	EST	1	1	35	2	
02146750	19961007202000	EST	1	1	35	2	
02146750	19961007202500	EST	1	1	36	2	
02146750	19961007203000	EST	1	1	36	2	
02146750	19961007203500	EST	1	1	37	2	
02146750	19961007204000	EST	1	1	37	2	
02146750	19961007204500	EST	1	1	37	2	
02146750	19961007205000	EST	1	1	37	2	
02146750	19961007205500	EST	1	1	38	2	
02146750	19961007210000	EST	1	1	38	2	
02146750	19961007210500	EST	1	1	38	2	
02146750	19961007211000	EST	1	1	38	2	
02146750	19961007211500	EST	1	1	38	2	
02146750	19961007212000	EST	1	1	38	2	
02146750	19961007212500	EST	1	1	38	2	
02146750	19961007213000	EST	1	1	38	2	
02146750	19961007213500	EST	1	1	39	2	
02146750	19961007214000	EST	1	1	39	2	
02146750	19961007214500	EST	1	1	39	2	
02146750	19961007215000	EST	1	1	40	2	
02146750	19961007215500	EST	1	1	40	2	
02146750	19961007220000	EST	1	1	40	2	
02146750	19961007220500	EST	1	1	40	2	
02146750	19961007221000	EST	1	1	40	2	
02146750	19961007221500	EST	1	1	40	2	
02146750	19961007222000	EST	1	1	40	2	
02146750	19961007222500	EST	1	1	40	2	
02146750	19961007223000	EST	1	1	41	2	
02146750	19961007223500	EST	1	1	41	2	
02146750	19961007224000	EST	1	1	41	2	
02146750	19961007224500	EST	1	1	41	2	
02146750	19961007225000	EST	1	1	42	2	
02146750	19961007225500	EST	1	1	42	2	
02146750	19961007230000	EST	1	1	42	2	
02146750	19961007230500	EST	1	1	42	2	
02146750	19961007231000	EST	1	1	43	2	
02146750	19961007231500	EST	1	1	43	2	
02146750	19961007232000	EST	1	1	44	2	
02146750	19961007232500	EST	1	1	44	2	
02146750	19961007233000	EST	1	1	45	2	
02146750	19961007233500	EST	1	1	46	2	
02146750	19961007234000	EST	1	1	47	2	
02146750	19961007234500	EST	1	1	48	2	
02146750	19961007235000	EST	1	1	51	2	
02146750	19961007235500	EST	1	1	54	2	
02146750	19961008000000	EST	1	1	57	2	
02146750	19961008000500	EST	1	1	60	2	
02146750	19961008001000	EST	1	1	64	2	
02146750	19961008001500	EST	1	1	68	2	
02146750	19961008002000	EST	1	1	72	2	
02146750	19961008002500	EST	1	1	76	2	
02146750	19961008003000	EST	1	1	81	2	
02146750	19961008003500	EST	1	1	86	2	
02146750	19961008004000	EST	1	1	87	2	
02146750	19961008004500	EST	1	1	88	2	
02146750	19961008005000	EST	1	1	89	2	
02146750	19961008005500	EST	1	1	90	2	
02146750	19961008010000	EST	1	1	91	2	
02146750	19961008010500	EST	1	1	93	2	
02146750	19961008011000	EST	1	1	94	2	
02146750	19961008011500	EST	1	1	95	2	
02146750	19961008012000	EST	1	1	97	2	
02146750	19961008012500	EST	1	1	98	2	
02146750	19961008013000	EST	1	1	99.9	3	
02146750	19961008013500	EST	1	1	102	3	
02146750	19961008014000	EST	1	1	104	3	
02146750	19961008014500	EST	1	1	108	3	
02146750	19961008015000	EST	1	1	112	3	
02146750	19961008015500	EST	1	1	118	3	
02146750	19961008020000	EST	1	1	129	3	
02146750	19961008020500	EST	1	1	145	3	
02146750	19961008021000	EST	1	1	161	3	
02146750	19961008021500	EST	1	1	177	3	
02146750	19961008022000	EST	1	1	194	3	
02146750	19961008022500	EST	1	1	210	3	
02146750	19961008023000	EST	1	1	230	3	
02146750	19961008023500	EST	1	1	252	3	
02146750	19961008024000	EST	1	1	279	3	
02146750	19961008024500	EST	1	1	308	3	
02146750	19961008025000	EST	1	1	334	3	
02146750	19961008025500	EST	1	1	363	3	
02146750	19961008030000	EST	1	1	387	3	
02146750	19961008030500	EST	1	1	412	3	
02146750	19961008031000	EST	1	1	437	3	
02146750	19961008031500	EST	1	1	458	3	
02146750	19961008032000	EST	1	1	481	3	
02146750	19961008032500	EST	1	1	501	3	
02146750	19961008033000	EST	1	1	510	3	
02146750	19961008033500	EST	1	1	519	3	
02146750	19961008034000	EST	1	1	528	3	
02146750	19961008034500	EST	1	1	540	3	
02146750	19961008035000	EST	1	1	546	3	
02146750	19961008035500	EST	1	1	555	3	
02146750	19961008040000	EST	1	1	565	3	
02146750	19961008040500	EST	1	1	587	3	
02146750	19961008041000	EST	1	1	643	3	
02146750	19961008041500	EST	1	1	735	3	
02146750	19961008042000	EST	1	1	870	3	
02146750	19961008042500	EST	1	1	1080	3	
02146750	19961008043000	EST	1	1	1130	3	
02146750	19961008043500	EST	1	1	1140	3	
02146750	19961008044000	EST	1	1	1150	3	
02146750	19961008044500	EST	1	1	1170	3	
02146750	19961008045000	EST	1	1	1190	3	
02146750	19961008045500	EST	1	1	1200	3	
02146750	19961008050000	EST	1	1	1210	3	
02146750	19961008050500	EST	1	1	1230	3	
02146750	19961008051000	EST	1	1	1240	3	
02146750	19961008051500	EST	1	1	1260	3	
02146750	19961008052000	EST	1	1	1270	3	
02146750	19961008052500	EST	1	1	1290	3	
02146750	19961008053000	EST	1	1	1310	3	
02146750	19961008053500	EST	1	1	1320	3	
02146750	19961008054000	EST	1	1	1330	3	
02146750	19961008054500	EST	1	1	1350	3	
02146750	19961008055000	EST	1	1	1370	3	
02146750	19961008055500	EST	1	1	1390	3	
02146750	19961008060000	EST	1	1	1410	3	
02146750	19961008060500	EST	1	1	1420	3	
02146750	19961008061000	EST	1	1	1440	3	
02146750	19961008061500	EST	1	1	1450	3	
02146750	19961008062000	EST	1	1	1470	3	
02146750	19961008062500	EST	1	1	1490	3	
02146750	19961008063000	EST	1	1	1510	3	
02146750	19961008063500	EST	1	1	1520	3	
02146750	19961008064000	EST	1	1	1530	3	
02146750	19961008064500	EST	1	1	1550	3	
02146750	19961008065000	EST	1	1	1560	3	
02146750	19961008065500	EST	1	1	1580	3	
02146750	19961008070000	EST	1	1	1600	3	
02146750	19961008070500	EST	1	1	1610	3	
02146750	19961008071000	EST	1	1	1620	3	
02146750	19961008071500	EST	1	1	1640	3	
02146750	19961008072000	EST	1	1	1650	3	
02146750	19961008072500	EST	1	1	1660	3	
02146750	19961008073000	EST	1	1	1680	3	
02146750	19961008073500	EST	1	1	1690	3	
02146750	19961008074000	EST	1	1	1700	3	
02146750	19961008074500	EST	1	1	1710	3	
02146750	19961008075000	EST	1	1	1720	3	
02146750	19961008075500	EST	1	1	1730	3	
02146750	19961008080000	EST	1	1	1740	3	
02146750	19961008080500	EST	1	1	1750	3	
02146750	19961008081000	EST	1	1	1760	3	
02146750	19961008081500	EST	1	1	1770	3	
02146750	19961008082000	EST	1	1	1780	3	
02146750	19961008082500	EST	1	1	1790	3	
02146750	19961008083000	EST	1	1	1800	3	
02146750	19961008083500	EST	1	1	1810	3	
02146750	19961008084000	EST	1	1	1820	3	
02146750	19961008084500	EST	1	1	1820	3	
02146750	19961008085000	EST	1	1	1840	3	
02146750	19961008085500	EST	1	1	1840	3	
02146750	19961008090000	EST	1	1	1850	3	
02146750	19961008090500	EST	1	1	1860	3	
02146750	19961008091000	EST	1	1	1870	3	
02146750	19961008091500	EST	1	1	1870	3	
02146750	19961008092000	EST	1	1	1880	3	
02146750	19961008092500	EST	1	1	1890	3	
02146750	19961008093000	EST	1	1	1890	3	
02146750	19961008093500	EST	1	1	1890	3	
02146750	19961008094000	EST	1	1	1890	3	
02146750	19961008094500	EST	1	1	1890	3	
02146750	19961008095000	EST	1	1	1900	3	
02146750	19961008095500	EST	1	1	1900	3	
02146750	19961008100000	EST	1	1	1900	3	
02146750	19961008100500	EST	1	1	1900	3	
02146750	19961008101000	EST	1	1	1910	3	
02146750	19961008101500	EST	1	1	1920	3	
02146750	19961008102000	EST	1	1	1920	3	
02146750	19961008102500	EST	1	1	1920	3	
02146750	19961008103000	EST	1	1	1930	3	
02146750	19961008103500	EST	1	1	1940	3	
02146750	19961008104000	EST	1	1	1950	3	
02146750	19961008104500	EST	1	1	1960	3	
02146750	19961008105000	EST	1	1	1970	3	
02146750	19961008105500	EST	1	1	1970	3	
02146750	19961008110000	EST	1	1	1990	3	
02146750	19961008110500	EST	1	1	2000	3	
02146750	19961008111000	EST	1	1	2010	3	
02146750	19961008111500	EST	1	1	2020	3	
02146750	19961008112000	EST	1	1	2030	3	
02146750	19961008112500	EST	1	1	2050	3	
02146750	19961008113000	EST	1	1	2060	3	
02146750	19961008113500	EST	1	1	2060	3	
02146750	19961008114000	EST	1	1	2080	3	
02146750	19961008114500	EST	1	1	2090	3	
02146750	19961008115000	EST	1	1	2100	3	
02146750	19961008115500	EST	1	1	2110	3	
02146750	19961008120000	EST	1	1	2120	3	
02146750	19961008120500	EST	1	1	2120	3	
02146750	19961008121000	EST	1	1	2130	3	
02146750	19961008121500	EST	1	1	2130	3	
02146750	19961008122000	EST	1	1	2130	3	
02146750	19961008122500	EST	1	1	2250	3	
02146750	19961008123000	EST	1	1	2260	3	
02146750	19961008123500	EST	1	1	2280	3	
02146750	19961008124000	EST	1	1	2290	3	
02146750	19961008124500	EST	1	1	2320	3	
02146750	19961008125000	EST	1	1	2330	3	
02146750	19961008125500	EST	1	1	2340	3	
02146750	19961008130000	EST	1	1	2360	3	
02146750	19961008130500	EST	1	1	2380	3	
02146750	19961008131000	EST	1	1	2390	3	
02146750	19961008131500	EST	1	1	2410	3	
02146750	19961008132000	EST	1	1	2420	3	
02146750	19961008132500	EST	1	1	2430	3	
02146750	19961008133000	EST	1	1	2450	3	
02146750	19961008133500	EST	1	1	2450	3	
02146750	19961008134000	EST	1	1	2470	3	
02146750	19961008134500	EST	1	1	2480	3	
02146750	19961008135000	EST	1	1	2490	3	
02146750	19961008135500	EST	1	1	2510	3	
02146750	19961008140000	EST	1	1	2510	3	
02146750	19961008140500	EST	1	1	2530	3	
02146750	19961008141000	EST	1	1	2530	3	
02146750	19961008141500	EST	1	1	2550	3	
02146750	19961008142000	EST	1	1	2550	3	
02146750	19961008142500	EST	1	1	2560	3	
02146750	19961008143000	EST	1	1	2570	3	
02146750	19961008143500	EST	1	1	2580	3	
02146750	19961008144000	EST	1	1	2590	3	
02146750	19961008144500	EST	1	1	2590	3	
02146750	19961008145000	EST	1	1	2590	3	
02146750	19961008145500	EST	1	1	2600	3	
02146750	19961008150000	EST	1	1	2610	3	
02146750	19961008150500	EST	1	1	2610	3	
02146750	19961008151000	EST	1	1	2610	3	
02146750	19961008151500	EST	1	1	2610	3	
02146750	19961008152000	EST	1	1	2620	3	
02146750	19961008152500	EST	1	1	2620	3	
02146750	19961008153000	EST	1	1	2620	3	
02146750	19961008153500	EST	1	1	2620	3	
02146750	19961008154000	EST	1	1	2620	3	
02146750	19961008154500	EST	1	1	2620	3	
02146750	19961008155000	EST	1	1	2620	3	
02146750	19961008155500	EST	1	1	2610	3	
02146750	19961008160000	EST	1	1	2610	3	
02146750	19961008160500	EST	1	1	2610	3	
02146750	19961008161000	EST	1	1	2610	3	
02146750	19961008161500	EST	1	1	2610	3	
02146750	19961008162000	EST	1	1	2600	3	
02146750	19961008162500	EST	1	1	2590	3	
02146750	19961008163000	EST	1	1	2590	3	
02146750	19961008163500	EST	1	1	2590	3	
02146750	19961008164000	EST	1	1	2580	3	
02146750	19961008164500	EST	1	1	2570	3	
02146750	19961008165000	EST	1	1	2570	3	
02146750	19961008165500	EST	1	1	2560	3	
02146750	19961008170000	EST	1	1	2550	3	
02146750	19961008170500	EST	1	1	2550	3	
02146750	19961008171000	EST	1	1	2530	3	
02146750	19961008171500	EST	1	1	2530	3	
02146750	19961008172000	EST	1	1	2510	3	
