site_no	date_time	tz_cd	dd	accuracy_cd	value	prec	remark
15N	14N	6S	2N	5S	16N	1S	1S
0214676115	20061031223000	EST	2	1	97	2	
0214676115	20061031224500	EST	2	1	96	2	
0214676115	20061031230000	EST	2	1	94	2	
0214676115	20061031231500	EST	2	1	94	2	
0214676115	20061031233000	EST	2	1	94	2	
0214676115	20061031234500	EST	2	1	94	2	
0214676115	20061101000000	EST	2	1	95	2	
0214676115	20061101001500	EST	2	1	95	2	
0214676115	20061101003000	EST	2	1	96	2	
0214676115	20061101004500	EST	2	1	96	2	
0214676115	20061101010000	EST	2	1	98	2	
0214676115	20061101011500	EST	2	1	98	2	
0214676115	20061101013000	EST	2	1	98	2	
0214676115	20061101014500	EST	2	1	98	2	
0214676115	20061101020000	EST	2	1	98	2	
0214676115	20061101021500	EST	2	1	97	2	
0214676115	20061101023000	EST	2	1	94	2	
0214676115	20061101024500	EST	2	1	94	2	
0214676115	20061101030000	EST	2	1	93	2	
0214676115	20061101031500	EST	2	1	93	2	
0214676115	20061101033000	EST	2	1	92	2	
0214676115	20061101034500	EST	2	1	93	2	
0214676115	20061101040000	EST	2	1	91	2	
0214676115	20061101041500	EST	2	1	92	2	
0214676115	20061101043000	EST	2	1	92	2	
0214676115	20061101044500	EST	2	1	93	2	
0214676115	20061101050000	EST	2	1	94	2	
0214676115	20061101051500	EST	2	1	94	2	
0214676115	20061101053000	EST	2	1	94	2	
0214676115	20061101054500	EST	2	1	94	2	
0214676115	20061101060000	EST	2	1	94	2	
0214676115	20061101061500	EST	2	1	93	2	
0214676115	20061101063000	EST	2	1	92	2	
0214676115	20061101064500	EST	2	1	91	2	
0214676115	20061101070000	EST	2	1	92	2	
0214676115	20061101071500	EST	2	1	91	2	
0214676115	20061101073000	EST	2	1	91	2	
0214676115	20061101074500	EST	2	1	91	2	
0214676115	20061101080000	EST	2	1	92	2	
0214676115	20061101081500	EST	2	1	91	2	
0214676115	20061101083000	EST	2	1	89	2	
0214676115	20061101084500	EST	2	1	87	2	
0214676115	20061101090000	EST	2	1	84	2	
0214676115	20061101091500	EST	2	1	81	2	
0214676115	20061101093000	EST	2	1	77	2	
0214676115	20061101094500	EST	2	1	75	2	
0214676115	20061101100000	EST	2	1	72	2	
0214676115	20061101101500	EST	2	1	71	2	
0214676115	20061101103000	EST	2	1	71	2	
0214676115	20061101104500	EST	2	1	71	2	
0214676115	20061101110000	EST	2	1	70	2	
0214676115	20061101111500	EST	2	1	71	2	
0214676115	20061101113000	EST	2	1	72	2	
0214676115	20061101114500	EST	2	1	72	2	
0214676115	20061101120000	EST	2	1	75	2	
0214676115	20061101121500	EST	2	1	77	2	
0214676115	20061101123000	EST	2	1	78	2	
0214676115	20061101124500	EST	2	1	82	2	
0214676115	20061101130000	EST	2	1	85	2	
0214676115	20061101131500	EST	2	1	87	2	
0214676115	20061101133000	EST	2	1	90	2	
0214676115	20061101134500	EST	2	1	93	2	
0214676115	20061101140000	EST	2	1	94	2	
0214676115	20061101141500	EST	2	1	95	2	
0214676115	20061101143000	EST	2	1	98	2	
0214676115	20061101144500	EST	2	1	98	2	
0214676115	20061101150000	EST	2	1	99	2	
0214676115	20061101151500	EST	2	1	100	2	
0214676115	20061101153000	EST	2	1	99	2	
0214676115	20061101154500	EST	2	1	99	2	
0214676115	20061101160000	EST	2	1	100	2	
0214676115	20061101161500	EST	2	1	99	2	
0214676115	20061101163000	EST	2	1	100	2	
0214676115	20061101164500	EST	2	1	101	3	
0214676115	20061101170000	EST	2	1	100	2	
0214676115	20061101171500	EST	2	1	101	3	
0214676115	20061101173000	EST	2	1	100	2	
0214676115	20061101174500	EST	2	1	99	2	
0214676115	20061101180000	EST	2	1	98	2	
0214676115	20061101181500	EST	2	1	95	2	
0214676115	20061101183000	EST	2	1	93	2	
0214676115	20061101184500	EST	2	1	91	2	
0214676115	20061101190000	EST	2	1	91	2	
0214676115	20061101191500	EST	2	1	91	2	
0214676115	20061101193000	EST	2	1	94	2	
0214676115	20061101194500	EST	2	1	96	2	
0214676115	20061101200000	EST	2	1	98	2	
0214676115	20061101201500	EST	2	1	98	2	
0214676115	20061101203000	EST	2	1	98	2	
0214676115	20061101204500	EST	2	1	98	2	
0214676115	20061101210000	EST	2	1	97	2	
0214676115	20061101211500	EST	2	1	94	2	
0214676115	20061101213000	EST	2	1	93	2	
0214676115	20061101214500	EST	2	1	91	2	
0214676115	20061101220000	EST	2	1	92	2	
0214676115	20061101221500	EST	2	1	92	2	
0214676115	20061101223000	EST	2	1	93	2	
0214676115	20061101224500	EST	2	1	93	2	
0214676115	20061101230000	EST	2	1	94	2	
0214676115	20061101231500	EST	2	1	94	2	
0214676115	20061101233000	EST	2	1	96	2	
0214676115	20061101234500	EST	2	1	98	2	
0214676115	20061102000000	EST	2	1	98	2	
0214676115	20061102001500	EST	2	1	99	2	
0214676115	20061102003000	EST	2	1	100	2	
0214676115	20061102004500	EST	2	1	99	2	
0214676115	20061102010000	EST	2	1	100	2	
0214676115	20061102011500	EST	2	1	99	2	
0214676115	20061102013000	EST	2	1	99	2	
0214676115	20061102014500	EST	2	1	98	2	
0214676115	20061102020000	EST	2	1	97	2	
0214676115	20061102021500	EST	2	1	94	2	
0214676115	20061102023000	EST	2	1	94	2	
0214676115	20061102024500	EST	2	1	93	2	
0214676115	20061102030000	EST	2	1	91	2	
0214676115	20061102031500	EST	2	1	93	2	
0214676115	20061102033000	EST	2	1	93	2	
0214676115	20061102034500	EST	2	1	93	2	
0214676115	20061102040000	EST	2	1	94	2	
0214676115	20061102041500	EST	2	1	92	2	
0214676115	20061102043000	EST	2	1	93	2	
0214676115	20061102044500	EST	2	1	93	2	
0214676115	20061102050000	EST	2	1	94	2	
0214676115	20061102051500	EST	2	1	94	2	
0214676115	20061102053000	EST	2	1	94	2	
0214676115	20061102054500	EST	2	1	94	2	
0214676115	20061102060000	EST	2	1	93	2	
0214676115	20061102061500	EST	2	1	91	2	
0214676115	20061102063000	EST	2	1	90	2	
0214676115	20061102064500	EST	2	1	88	2	
0214676115	20061102070000	EST	2	1	87	2	
0214676115	20061102071500	EST	2	1	87	2	
0214676115	20061102073000	EST	2	1	88	2	
0214676115	20061102074500	EST	2	1	88	2	
0214676115	20061102080000	EST	2	1	88	2	
0214676115	20061102081500	EST	2	1	88	2	
0214676115	20061102083000	EST	2	1	88	2	
0214676115	20061102084500	EST	2	1	89	2	
0214676115	20061102090000	EST	2	1	90	2	
0214676115	20061102091500	EST	2	1	88	2	
0214676115	20061102093000	EST	2	1	86	2	
0214676115	20061102094500	EST	2	1	83	2	
0214676115	20061102100000	EST	2	1	80	2	
0214676115	20061102101500	EST	2	1	77	2	
0214676115	20061102103000	EST	2	1	76	2	
0214676115	20061102104500	EST	2	1	74	2	
0214676115	20061102110000	EST	2	1	73	2	
0214676115	20061102111500	EST	2	1	73	2	
0214676115	20061102113000	EST	2	1	73	2	
0214676115	20061102114500	EST	2	1	74	2	
0214676115	20061102120000	EST	2	1	74	2	
0214676115	20061102121500	EST	2	1	76	2	
0214676115	20061102123000	EST	2	1	77	2	
0214676115	20061102124500	EST	2	1	78	2	
0214676115	20061102130000	EST	2	1	80	2	
0214676115	20061102131500	EST	2	1	82	2	
0214676115	20061102133000	EST	2	1	84	2	
0214676115	20061102134500	EST	2	1	88	2	
0214676115	20061102140000	EST	2	1	91	2	
0214676115	20061102141500	EST	2	1	93	2	
0214676115	20061102143000	EST	2	1	94	2	
0214676115	20061102144500	EST	2	1	95	2	
0214676115	20061102150000	EST	2	1	94	2	
0214676115	20061102151500	EST	2	1	94	2	
0214676115	20061102153000	EST	2	1	96	2	
0214676115	20061102154500	EST	2	1	97	2	
0214676115	20061102160000	EST	2	1	99	2	
0214676115	20061102161500	EST	2	1	100	2	
0214676115	20061102163000	EST	2	1	101	3	
0214676115	20061102164500	EST	2	1	101	3	
0214676115	20061102170000	EST	2	1	100	2	
0214676115	20061102171500	EST	2	1	98	2	
0214676115	20061102173000	EST	2	1	96	2	
0214676115	20061102174500	EST	2	1	95	2	
0214676115	20061102180000	EST	2	1	94	2	
0214676115	20061102181500	EST	2	1	94	2	
0214676115	20061102183000	EST	2	1	94	2	
0214676115	20061102184500	EST	2	1	94	2	
0214676115	20061102190000	EST	2	1	94	2	
0214676115	20061102191500	EST	2	1	94	2	
0214676115	20061102193000	EST	2	1	94	2	
0214676115	20061102194500	EST	2	1	94	2	
0214676115	20061102200000	EST	2	1	94	2	
0214676115	20061102201500	EST	2	1	94	2	
0214676115	20061102203000	EST	2	1	94	2	
0214676115	20061102204500	EST	2	1	95	2	
0214676115	20061102210000	EST	2	1	94	2	
0214676115	20061102211500	EST	2	1	94	2	
0214676115	20061102213000	EST	2	1	94	2	
0214676115	20061102214500	EST	2	1	93	2	
0214676115	20061102220000	EST	2	1	92	2	
0214676115	20061102221500	EST	2	1	93	2	
0214676115	20061102223000	EST	2	1	93	2	
0214676115	20061102224500	EST	2	1	94	2	
0214676115	20061102230000	EST	2	1	94	2	
0214676115	20061102231500	EST	2	1	96	2	
0214676115	20061102233000	EST	2	1	97	2	
0214676115	20061102234500	EST	2	1	97	2	
0214676115	20061103000000	EST	2	1	98	2	
0214676115	20061103001500	EST	2	1	97	2	
0214676115	20061103003000	EST	2	1	98	2	
0214676115	20061103004500	EST	2	1	97	2	
0214676115	20061103010000	EST	2	1	98	2	
0214676115	20061103011500	EST	2	1	98	2	
0214676115	20061103013000	EST	2	1	98	2	
0214676115	20061103014500	EST	2	1	97	2	
0214676115	20061103020000	EST	2	1	97	2	
0214676115	20061103021500	EST	2	1	96	2	
0214676115	20061103023000	EST	2	1	94	2	
0214676115	20061103024500	EST	2	1	94	2	
0214676115	20061103030000	EST	2	1	94	2	
0214676115	20061103031500	EST	2	1	95	2	
0214676115	20061103033000	EST	2	1	95	2	
0214676115	20061103034500	EST	2	1	95	2	
0214676115	20061103040000	EST	2	1	95	2	
0214676115	20061103041500	EST	2	1	94	2	
0214676115	20061103043000	EST	2	1	93	2	
0214676115	20061103044500	EST	2	1	92	2	
0214676115	20061103050000	EST	2	1	91	2	
0214676115	20061103051500	EST	2	1	91	2	
0214676115	20061103053000	EST	2	1	91	2	
0214676115	20061103054500	EST	2	1	91	2	
0214676115	20061103060000	EST	2	1	91	2	
0214676115	20061103061500	EST	2	1	91	2	
0214676115	20061103063000	EST	2	1	91	2	
0214676115	20061103064500	EST	2	1	91	2	
0214676115	20061103070000	EST	2	1	91	2	
0214676115	20061103071500	EST	2	1	89	2	
0214676115	20061103073000	EST	2	1	89	2	
0214676115	20061103074500	EST	2	1	88	2	
0214676115	20061103080000	EST	2	1	87	2	
0214676115	20061103081500	EST	2	1	84	2	
0214676115	20061103083000	EST	2	1	82	2	
0214676115	20061103084500	EST	2	1	80	2	
0214676115	20061103090000	EST	2	1	77	2	
0214676115	20061103091500	EST	2	1	74	2	
0214676115	20061103093000	EST	2	1	72	2	
0214676115	20061103094500	EST	2	1	71	2	
0214676115	20061103100000	EST	2	1	69	2	
0214676115	20061103101500	EST	2	1	66	2	
0214676115	20061103103000	EST	2	1	64	2	
0214676115	20061103104500	EST	2	1	61	2	
0214676115	20061103110000	EST	2	1	61	2	
0214676115	20061103111500	EST	2	1	62	2	
0214676115	20061103113000	EST	2	1	64	2	
0214676115	20061103114500	EST	2	1	66	2	
0214676115	20061103120000	EST	2	1	69	2	
0214676115	20061103121500	EST	2	1	70	2	
0214676115	20061103123000	EST	2	1	72	2	
0214676115	20061103124500	EST	2	1	74	2	
0214676115	20061103130000	EST	2	1	76	2	
0214676115	20061103131500	EST	2	1	77	2	
0214676115	20061103133000	EST	2	1	79	2	
0214676115	20061103134500	EST	2	1	81	2	
0214676115	20061103140000	EST	2	1	84	2	
0214676115	20061103141500	EST	2	1	84	2	
0214676115	20061103143000	EST	2	1	87	2	
0214676115	20061103144500	EST	2	1	88	2	
0214676115	20061103150000	EST	2	1	90	2	
0214676115	20061103151500	EST	2	1	91	2	
0214676115	20061103153000	EST	2	1	92	2	
0214676115	20061103154500	EST	2	1	94	2	
0214676115	20061103160000	EST	2	1	93	2	
0214676115	20061103161500	EST	2	1	93	2	
0214676115	20061103163000	EST	2	1	92	2	
0214676115	20061103164500	EST	2	1	92	2	
0214676115	20061103170000	EST	2	1	91	2	
0214676115	20061103171500	EST	2	1	91	2	
0214676115	20061103173000	EST	2	1	91	2	
0214676115	20061103174500	EST	2	1	91	2	
0214676115	20061103180000	EST	2	1	90	2	
0214676115	20061103181500	EST	2	1	90	2	
0214676115	20061103183000	EST	2	1	89	2	
0214676115	20061103184500	EST	2	1	90	2	
0214676115	20061103190000	EST	2	1	90	2	
0214676115	20061103191500	EST	2	1	91	2	
0214676115	20061103193000	EST	2	1	91	2	
0214676115	20061103194500	EST	2	1	91	2	
0214676115	20061103200000	EST	2	1	91	2	
0214676115	20061103201500	EST	2	1	92	2	
0214676115	20061103203000	EST	2	1	91	2	
0214676115	20061103204500	EST	2	1	91	2	
0214676115	20061103210000	EST	2	1	91	2	
0214676115	20061103211500	EST	2	1	91	2	
0214676115	20061103213000	EST	2	1	91	2	
0214676115	20061103214500	EST	2	1	91	2	
0214676115	20061103220000	EST	2	1	91	2	
0214676115	20061103221500	EST	2	1	92	2	
0214676115	20061103223000	EST	2	1	92	2	
0214676115	20061103224500	EST	2	1	93	2	
0214676115	20061103230000	EST	2	1	92	2	
0214676115	20061103231500	EST	2	1	92	2	
0214676115	20061103233000	EST	2	1	91	2	
0214676115	20061103234500	EST	2	1	91	2	
0214676115	20061104000000	EST	2	1	90	2	
0214676115	20061104001500	EST	2	1	91	2	
0214676115	20061104003000	EST	2	1	91	2	
0214676115	20061104004500	EST	2	1	91	2	
0214676115	20061104010000	EST	2	1	91	2	
0214676115	20061104011500	EST	2	1	91	2	
0214676115	20061104013000	EST	2	1	91	2	
0214676115	20061104014500	EST	2	1	90	2	
0214676115	20061104020000	EST	2	1	88	2	
0214676115	20061104021500	EST	2	1	87	2	
0214676115	20061104023000	EST	2	1	87	2	
0214676115	20061104024500	EST	2	1	87	2	
0214676115	20061104030000	EST	2	1	89	2	
0214676115	20061104031500	EST	2	1	89	2	
0214676115	20061104033000	EST	2	1	91	2	
0214676115	20061104034500	EST	2	1	91	2	
0214676115	20061104040000	EST	2	1	91	2	
0214676115	20061104041500	EST	2	1	90	2	
0214676115	20061104043000	EST	2	1	90	2	
0214676115	20061104044500	EST	2	1	91	2	
0214676115	20061104050000	EST	2	1	91	2	
0214676115	20061104051500	EST	2	1	91	2	
0214676115	20061104053000	EST	2	1	92	2	
0214676115	20061104054500	EST	2	1	91	2	
0214676115	20061104060000	EST	2	1	91	2	
0214676115	20061104061500	EST	2	1	89	2	
0214676115	20061104063000	EST	2	1	88	2	
0214676115	20061104064500	EST	2	1	88	2	
0214676115	20061104070000	EST	2	1	88	2	
0214676115	20061104071500	EST	2	1	88	2	
0214676115	20061104073000	EST	2	1	88	2	
0214676115	20061104074500	EST	2	1	87	2	
0214676115	20061104080000	EST	2	1	85	2	
0214676115	20061104081500	EST	2	1	82	2	
0214676115	20061104083000	EST	2	1	79	2	
0214676115	20061104084500	EST	2	1	75	2	
0214676115	20061104090000	EST	2	1	72	2	
0214676115	20061104091500	EST	2	1	69	2	
0214676115	20061104093000	EST	2	1	67	2	
0214676115	20061104094500	EST	2	1	64	2	
0214676115	20061104100000	EST	2	1	61	2	
0214676115	20061104101500	EST	2	1	59	2	
0214676115	20061104103000	EST	2	1	56	2	
0214676115	20061104104500	EST	2	1	54	2	
0214676115	20061104110000	EST	2	1	52	2	
0214676115	20061104111500	EST	2	1	52	2	
0214676115	20061104113000	EST	2	1	52	2	
0214676115	20061104114500	EST	2	1	54	2	
0214676115	20061104120000	EST	2	1	55	2	
0214676115	20061104121500	EST	2	1	56	2	
0214676115	20061104123000	EST	2	1	56	2	
0214676115	20061104124500	EST	2	1	56	2	
0214676115	20061104130000	EST	2	1	57	2	
0214676115	20061104131500	EST	2	1	59	2	
0214676115	20061104133000	EST	2	1	61	2	
0214676115	20061104134500	EST	2	1	65	2	
0214676115	20061104140000	EST	2	1	69	2	
0214676115	20061104141500	EST	2	1	72	2	
0214676115	20061104143000	EST	2	1	74	2	
0214676115	20061104144500	EST	2	1	77	2	
0214676115	20061104150000	EST	2	1	78	2	
0214676115	20061104151500	EST	2	1	81	2	
0214676115	20061104153000	EST	2	1	83	2	
0214676115	20061104154500	EST	2	1	86	2	
0214676115	20061104160000	EST	2	1	89	2	
0214676115	20061104161500	EST	2	1	91	2	
0214676115	20061104163000	EST	2	1	92	2	
0214676115	20061104164500	EST	2	1	93	2	
0214676115	20061104170000	EST	2	1	93	2	
0214676115	20061104171500	EST	2	1	92	2	
0214676115	20061104173000	EST	2	1	91	2	
0214676115	20061104174500	EST	2	1	89	2	
0214676115	20061104180000	EST	2	1	88	2	
0214676115	20061104181500	EST	2	1	88	2	
0214676115	20061104183000	EST	2	1	89	2	
0214676115	20061104184500	EST	2	1	90	2	
0214676115	20061104190000	EST	2	1	91	2	
0214676115	20061104191500	EST	2	1	92	2	
0214676115	20061104193000	EST	2	1	92	2	
0214676115	20061104194500	EST	2	1	93	2	
0214676115	20061104200000	EST	2	1	93	2	
0214676115	20061104201500	EST	2	1	92	2	
0214676115	20061104203000	EST	2	1	92	2	
0214676115	20061104204500	EST	2	1	91	2	
0214676115	20061104210000	EST	2	1	91	2	
0214676115	20061104211500	EST	2	1	91	2	
0214676115	20061104213000	EST	2	1	91	2	
0214676115	20061104214500	EST	2	1	91	2	
0214676115	20061104220000	EST	2	1	89	2	
0214676115	20061104221500	EST	2	1	89	2	
0214676115	20061104223000	EST	2	1	87	2	
0214676115	20061104224500	EST	2	1	87	2	
0214676115	20061104230000	EST	2	1	85	2	
0214676115	20061104231500	EST	2	1	86	2	
0214676115	20061104233000	EST	2	1	86	2	
0214676115	20061104234500	EST	2	1	87	2	
0214676115	20061105000000	EST	2	1	87	2	
0214676115	20061105001500	EST	2	1	87	2	
0214676115	20061105003000	EST	2	1	87	2	
0214676115	20061105004500	EST	2	1	88	2	
0214676115	20061105010000	EST	2	1	88	2	
0214676115	20061105011500	EST	2	1	88	2	
0214676115	20061105013000	EST	2	1	88	2	
0214676115	20061105014500	EST	2	1	88	2	
0214676115	20061105020000	EST	2	1	88	2	
0214676115	20061105021500	EST	2	1	88	2	
0214676115	20061105023000	EST	2	1	87	2	
0214676115	20061105024500	EST	2	1	87	2	
0214676115	20061105030000	EST	2	1	86	2	
0214676115	20061105031500	EST	2	1	87	2	
0214676115	20061105033000	EST	2	1	87	2	
0214676115	20061105034500	EST	2	1	87	2	
0214676115	20061105040000	EST	2	1	87	2	
0214676115	20061105041500	EST	2	1	87	2	
0214676115	20061105043000	EST	2	1	86	2	
0214676115	20061105044500	EST	2	1	86	2	
0214676115	20061105050000	EST	2	1	84	2	
0214676115	20061105051500	EST	2	1	84	2	
0214676115	20061105053000	EST	2	1	84	2	
0214676115	20061105054500	EST	2	1	84	2	
0214676115	20061105060000	EST	2	1	84	2	
0214676115	20061105061500	EST	2	1	85	2	
0214676115	20061105063000	EST	2	1	84	2	
0214676115	20061105064500	EST	2	1	84	2	
0214676115	20061105070000	EST	2	1	83	2	
0214676115	20061105071500	EST	2	1	84	2	
0214676115	20061105073000	EST	2	1	83	2	
0214676115	20061105074500	EST	2	1	83	2	
0214676115	20061105080000	EST	2	1	84	2	
0214676115	20061105081500	EST	2	1	84	2	
0214676115	20061105083000	EST	2	1	82	2	
0214676115	20061105084500	EST	2	1	82	2	
0214676115	20061105090000	EST	2	1	83	2	
0214676115	20061105091500	EST	2	1	82	2	
0214676115	20061105093000	EST	2	1	81	2	
0214676115	20061105094500	EST	2	1	80	2	
0214676115	20061105100000	EST	2	1	77	2	
0214676115	20061105101500	EST	2	1	75	2	
0214676115	20061105103000	EST	2	1	71	2	
0214676115	20061105104500	EST	2	1	67	2	
0214676115	20061105110000	EST	2	1	64	2	
0214676115	20061105111500	EST	2	1	60	2	
0214676115	20061105113000	EST	2	1	57	2	
0214676115	20061105114500	EST	2	1	56	2	
0214676115	20061105120000	EST	2	1	55	2	
0214676115	20061105121500	EST	2	1	55	2	
0214676115	20061105123000	EST	2	1	54	2	
0214676115	20061105124500	EST	2	1	54	2	
0214676115	20061105130000	EST	2	1	53	2	
0214676115	20061105131500	EST	2	1	54	2	
0214676115	20061105133000	EST	2	1	56	2	
0214676115	20061105134500	EST	2	1	58	2	
0214676115	20061105140000	EST	2	1	64	2	
0214676115	20061105141500	EST	2	1	67	2	
0214676115	20061105143000	EST	2	1	70	2	
0214676115	20061105144500	EST	2	1	73	2	
0214676115	20061105150000	EST	2	1	75	2	
0214676115	20061105151500	EST	2	1	77	2	
0214676115	20061105153000	EST	2	1	78	2	
0214676115	20061105154500	EST	2	1	79	2	
0214676115	20061105160000	EST	2	1	80	2	
0214676115	20061105161500	EST	2	1	83	2	
0214676115	20061105163000	EST	2	1	85	2	
0214676115	20061105164500	EST	2	1	90	2	
0214676115	20061105170000	EST	2	1	94	2	
0214676115	20061105171500	EST	2	1	97	2	
0214676115	20061105173000	EST	2	1	98	2	
0214676115	20061105174500	EST	2	1	98	2	
0214676115	20061105180000	EST	2	1	97	2	
0214676115	20061105181500	EST	2	1	97	2	
0214676115	20061105183000	EST	2	1	95	2	
0214676115	20061105184500	EST	2	1	94	2	
0214676115	20061105190000	EST	2	1	91	2	
0214676115	20061105191500	EST	2	1	90	2	
0214676115	20061105193000	EST	2	1	88	2	
0214676115	20061105194500	EST	2	1	88	2	
0214676115	20061105200000	EST	2	1	90	2	
0214676115	20061105201500	EST	2	1	91	2	
0214676115	20061105203000	EST	2	1	92	2	
0214676115	20061105204500	EST	2	1	93	2	
0214676115	20061105210000	EST	2	1	93	2	
0214676115	20061105211500	EST	2	1	93	2	
0214676115	20061105213000	EST	2	1	92	2	
0214676115	20061105214500	EST	2	1	93	2	
0214676115	20061105220000	EST	2	1	93	2	
0214676115	20061105221500	EST	2	1	92	2	
0214676115	20061105223000	EST	2	1	91	2	
0214676115	20061105224500	EST	2	1	90	2	
0214676115	20061105230000	EST	2	1	89	2	
0214676115	20061105231500	EST	2	1	90	2	
0214676115	20061105233000	EST	2	1	90	2	
0214676115	20061105234500	EST	2	1	91	2	
0214676115	20061106000000	EST	2	1	92	2	
0214676115	20061106001500	EST	2	1	92	2	
0214676115	20061106003000	EST	2	1	91	2	
0214676115	20061106004500	EST	2	1	91	2	
0214676115	20061106010000	EST	2	1	90	2	
0214676115	20061106011500	EST	2	1	89	2	
0214676115	20061106013000	EST	2	1	90	2	
0214676115	20061106014500	EST	2	1	91	2	
0214676115	20061106020000	EST	2	1	91	2	
0214676115	20061106021500	EST	2	1	92	2	
0214676115	20061106023000	EST	2	1	91	2	
0214676115	20061106024500	EST	2	1	91	2	
0214676115	20061106030000	EST	2	1	91	2	
0214676115	20061106031500	EST	2	1	91	2	
0214676115	20061106033000	EST	2	1	91	2	
0214676115	20061106034500	EST	2	1	91	2	
0214676115	20061106040000	EST	2	1	91	2	
0214676115	20061106041500	EST	2	1	90	2	
0214676115	20061106043000	EST	2	1	89	2	
0214676115	20061106044500	EST	2	1	88	2	
0214676115	20061106050000	EST	2	1	87	2	
0214676115	20061106051500	EST	2	1	87	2	
0214676115	20061106053000	EST	2	1	87	2	
0214676115	20061106054500	EST	2	1	87	2	
0214676115	20061106060000	EST	2	1	87	2	
0214676115	20061106061500	EST	2	1	87	2	
0214676115	20061106063000	EST	2	1	87	2	
0214676115	20061106064500	EST	2	1	89	2	
0214676115	20061106070000	EST	2	1	89	2	
0214676115	20061106071500	EST	2	1	89	2	
0214676115	20061106073000	EST	2	1	89	2	
0214676115	20061106074500	EST	2	1	88	2	
0214676115	20061106080000	EST	2	1	88	2	
0214676115	20061106081500	EST	2	1	88	2	
0214676115	20061106083000	EST	2	1	88	2	
0214676115	20061106084500	EST	2	1	87	2	
0214676115	20061106090000	EST	2	1	87	2	
0214676115	20061106091500	EST	2	1	88	2	
0214676115	20061106093000	EST	2	1	87	2	
0214676115	20061106094500	EST	2	1	87	2	
0214676115	20061106100000	EST	2	1	87	2	
0214676115	20061106101500	EST	2	1	87	2	
0214676115	20061106103000	EST	2	1	85	2	
0214676115	20061106104500	EST	2	1	83	2	
0214676115	20061106110000	EST	2	1	80	2	
0214676115	20061106111500	EST	2	1	76	2	
0214676115	20061106113000	EST	2	1	72	2	
0214676115	20061106114500	EST	2	1	69	2	
0214676115	20061106120000	EST	2	1	67	2	
0214676115	20061106121500	EST	2	1	66	2	
0214676115	20061106123000	EST	2	1	67	2	
0214676115	20061106124500	EST	2	1	69	2	
0214676115	20061106130000	EST	2	1	72	2	
0214676115	20061106131500	EST	2	1	75	2	
0214676115	20061106133000	EST	2	1	79	2	
0214676115	20061106134500	EST	2	1	82	2	
0214676115	20061106140000	EST	2	1	87	2	
0214676115	20061106141500	EST	2	1	91	2	
0214676115	20061106143000	EST	2	1	94	2	
0214676115	20061106144500	EST	2	1	95	2	
0214676115	20061106150000	EST	2	1	96	2	
0214676115	20061106151500	EST	2	1	97	2	
0214676115	20061106153000	EST	2	1	97	2	
0214676115	20061106154500	EST	2	1	97	2	
0214676115	20061106160000	EST	2	1	96	2	
0214676115	20061106161500	EST	2	1	95	2	
0214676115	20061106163000	EST	2	1	94	2	
0214676115	20061106164500	EST	2	1	93	2	
0214676115	20061106170000	EST	2	1	92	2	
0214676115	20061106171500	EST	2	1	91	2	
0214676115	20061106173000	EST	2	1	91	2	
0214676115	20061106174500	EST	2	1	90	2	
0214676115	20061106180000	EST	2	1	89	2	
0214676115	20061106181500	EST	2	1	89	2	
0214676115	20061106183000	EST	2	1	89	2	
0214676115	20061106184500	EST	2	1	90	2	
0214676115	20061106190000	EST	2	1	89	2	
0214676115	20061106191500	EST	2	1	90	2	
0214676115	20061106193000	EST	2	1	91	2	
0214676115	20061106194500	EST	2	1	91	2	
0214676115	20061106200000	EST	2	1	91	2	
0214676115	20061106201500	EST	2	1	90	2	
0214676115	20061106203000	EST	2	1	90	2	
0214676115	20061106204500	EST	2	1	89	2	
0214676115	20061106210000	EST	2	1	87	2	
0214676115	20061106211500	EST	2	1	87	2	
0214676115	20061106213000	EST	2	1	86	2	
0214676115	20061106214500	EST	2	1	87	2	
0214676115	20061106220000	EST	2	1	87	2	
0214676115	20061106221500	EST	2	1	87	2	
0214676115	20061106223000	EST	2	1	88	2	
0214676115	20061106224500	EST	2	1	88	2	
0214676115	20061106230000	EST	2	1	90	2	
0214676115	20061106231500	EST	2	1	91	2	
0214676115	20061106233000	EST	2	1	91	2	
0214676115	20061106234500	EST	2	1	90	2	
0214676115	20061107000000	EST	2	1	90	2	
0214676115	20061107001500	EST	2	1	90	2	
0214676115	20061107003000	EST	2	1	90	2	
0214676115	20061107004500	EST	2	1	91	2	
0214676115	20061107010000	EST	2	1	91	2	
0214676115	20061107011500	EST	2	1	91	2	
0214676115	20061107013000	EST	2	1	91	2	
0214676115	20061107014500	EST	2	1	90	2	
0214676115	20061107020000	EST	2	1	89	2	
0214676115	20061107021500	EST	2	1	89	2	
0214676115	20061107023000	EST	2	1	87	2	
0214676115	20061107024500	EST	2	1	87	2	
0214676115	20061107030000	EST	2	1	89	2	
0214676115	20061107031500	EST	2	1	90	2	
0214676115	20061107033000	EST	2	1	91	2	
0214676115	20061107034500	EST	2	1	91	2	
0214676115	20061107040000	EST	2	1	90	2	
0214676115	20061107041500	EST	2	1	89	2	
0214676115	20061107043000	EST	2	1	88	2	
0214676115	20061107044500	EST	2	1	87	2	
0214676115	20061107050000	EST	2	1	87	2	
0214676115	20061107051500	EST	2	1	87	2	
0214676115	20061107053000	EST	2	1	87	2	
0214676115	20061107054500	EST	2	1	87	2	
