# retrieved: 2017-05-22 12:57:17 CST
#
# Data for the following station is contained in this file
# ---------------------------------------------------------
#  USGS 0214643820 EDWARDS BRANCH AT SHEFFIELD DR AT CHARLOTTE, NC
#
# This data file was retrieved from the USGS
# instantaneous data archive at
# http://ida.water.usgs.gov
#
# ---------------------WARNING---------------------
# The instantaneous data you have obtained from
# this automated U.S. Geological Survey database
# may or may not have been the basis for the published
# daily mean discharges for this station. Although
# automated filtering has been used to compare these
# data to the published daily mean values and to remove
# obviously bad data, there may still be significant
# error in individual values. Users are strongly
# encouraged to review all data carefully prior to use.
# These data are released on the condition that neither
# the USGS nor the United States Government may be held
# liable for any damages resulting from its use.
#
# This file consists of tab-separated columns of the
# following fields.
#
# column       column definition
# -----------  -----------------------------------------
# site_no      USGS site identification number
# date_time     date and time in format (YYYYMMDDhhmmss)
# tz_cd        time zone
# dd           internal USGS sensor designation (''data descriptor'')
# accuracy_cd  accuracy code
#                   0 - A daily mean discharge calculated from the instantaneous
#                       data on this day is 0.01 cubic feet per second
#                       or less and the published daily mean is zero.
#                   1 - A daily mean discharge calculated from the instantaneous
#                       data on this day matches the published daily mean
#                       within 1 percent.
#                   2 - A daily mean discharge calculated from the instantaneous
#                       data on this day matches the published daily mean
#                       from greater than 1 to 5 percent.
#                   3 - A daily mean discharge calculated from the instantaneous
#                       values on this day matches the published daily mean
#                       from greater than 5 to 10 percent.
#                   9 - The instantaneous value is considered correct by the
#                       collecting USGS Water Science Center. A published daily
#                       mean value does not exist and/or no comparison was made.
# value        discharge in cubic feet per second
# precision    digits of precision in the discharge
# remark       optional remark code
#                 Remark  Explanation
#                   <     Actual value is known to be less than reported value.
#                   >     Actual value is known to be greater than reported value.
#                   &     Value is affected by unspecified reasons.
#                   A     Value is affected by ice at the measurement site.
#                   B     Value is affected by backwater at the measurement site.
#                   e     Value has been estimated by USGS personnel.
#                   E     Value was computed from an estimated value.
#                   F     Value was modified due to automated filtering.
#                   K     Value is affected by instrument calibration drift.
#                   R     Rating is undefined for this value.
#
#
site_no	date_time	tz_cd	dd	accuracy_cd	value	prec	remark
15N	14N	6S	2N	5S	16N	1S	1S
0214643820	20051001000000	EDT	2	1	0.20	2	
0214643820	20051001001500	EDT	2	1	0.20	2	
0214643820	20051001003000	EDT	2	1	0.16	2	
0214643820	20051001004500	EDT	2	1	0.20	2	
0214643820	20051001010000	EDT	2	1	0.20	2	
0214643820	20051001010500	EDT	2	1	0.16	2	
0214643820	20051001011500	EDT	2	1	0.16	2	
0214643820	20051001013000	EDT	2	1	0.20	2	
0214643820	20051001014500	EDT	2	1	0.16	2	
0214643820	20051001020000	EDT	2	1	0.16	2	
0214643820	20051001021500	EDT	2	1	0.20	2	
0214643820	20051001023000	EDT	2	1	0.16	2	
0214643820	20051001024500	EDT	2	1	0.16	2	
0214643820	20051001030000	EDT	2	1	0.20	2	
0214643820	20051001031500	EDT	2	1	0.20	2	
0214643820	20051001033000	EDT	2	1	0.20	2	
0214643820	20051001034500	EDT	2	1	0.20	2	
0214643820	20051001040000	EDT	2	1	0.20	2	
0214643820	20051001041500	EDT	2	1	0.20	2	
0214643820	20051001043000	EDT	2	1	0.20	2	
0214643820	20051001044500	EDT	2	1	0.20	2	
0214643820	20051001050000	EDT	2	1	0.20	2	
0214643820	20051001051500	EDT	2	1	0.20	2	
0214643820	20051001053000	EDT	2	1	0.20	2	
0214643820	20051001054500	EDT	2	1	0.20	2	
0214643820	20051001060000	EDT	2	1	0.20	2	
0214643820	20051001061500	EDT	2	1	0.20	2	
0214643820	20051001063000	EDT	2	1	0.20	2	
0214643820	20051001064500	EDT	2	1	0.20	2	
0214643820	20051001070000	EDT	2	1	0.16	2	
0214643820	20051001071500	EDT	2	1	0.20	2	
0214643820	20051001073000	EDT	2	1	0.20	2	
0214643820	20051001074500	EDT	2	1	0.20	2	
0214643820	20051001080000	EDT	2	1	0.20	2	
0214643820	20051001081500	EDT	2	1	0.20	2	
0214643820	20051001083000	EDT	2	1	0.16	2	
0214643820	20051001084500	EDT	2	1	0.20	2	
0214643820	20051001090000	EDT	2	1	0.20	2	
0214643820	20051001091500	EDT	2	1	0.20	2	
0214643820	20051001093000	EDT	2	1	0.20	2	
0214643820	20051001094500	EDT	2	1	0.20	2	
0214643820	20051001100000	EDT	2	1	0.20	2	
0214643820	20051001101500	EDT	2	1	0.24	2	
0214643820	20051001103000	EDT	2	1	0.20	2	
0214643820	20051001104500	EDT	2	1	0.20	2	
0214643820	20051001110000	EDT	2	1	0.24	2	
0214643820	20051001111500	EDT	2	1	0.20	2	
0214643820	20051001113000	EDT	2	1	0.20	2	
0214643820	20051001114500	EDT	2	1	0.20	2	
0214643820	20051001120000	EDT	2	1	0.20	2	
0214643820	20051001121500	EDT	2	1	0.24	2	
0214643820	20051001123000	EDT	2	1	0.20	2	
0214643820	20051001124500	EDT	2	1	0.24	2	
0214643820	20051001130000	EDT	2	1	0.20	2	
0214643820	20051001131500	EDT	2	1	0.20	2	
0214643820	20051001133000	EDT	2	1	0.20	2	
0214643820	20051001134500	EDT	2	1	0.20	2	
0214643820	20051001140000	EDT	2	1	0.20	2	
0214643820	20051001141400	EDT	2	1	0.24	2	
0214643820	20051001141500	EDT	2	1	0.20	2	
0214643820	20051001143000	EDT	2	1	0.20	2	
0214643820	20051001144500	EDT	2	1	0.16	2	
0214643820	20051001150000	EDT	2	1	0.20	2	
0214643820	20051001151500	EDT	2	1	0.20	2	
0214643820	20051001153000	EDT	2	1	0.16	2	
0214643820	20051001154500	EDT	2	1	0.16	2	
0214643820	20051001160000	EDT	2	1	0.20	2	
0214643820	20051001161500	EDT	2	1	0.20	2	
0214643820	20051001163000	EDT	2	1	0.16	2	
0214643820	20051001164500	EDT	2	1	0.20	2	
0214643820	20051001170000	EDT	2	1	0.16	2	
0214643820	20051001171500	EDT	2	1	0.16	2	
0214643820	20051001173000	EDT	2	1	0.16	2	
0214643820	20051001174500	EDT	2	1	0.20	2	
0214643820	20051001180000	EDT	2	1	0.16	2	
0214643820	20051001181500	EDT	2	1	0.16	2	
0214643820	20051001183000	EDT	2	1	0.16	2	
0214643820	20051001184500	EDT	2	1	0.16	2	
0214643820	20051001190000	EDT	2	1	0.16	2	
0214643820	20051001191500	EDT	2	1	0.16	2	
0214643820	20051001193000	EDT	2	1	0.16	2	
0214643820	20051001194500	EDT	2	1	0.20	2	
0214643820	20051001200000	EDT	2	1	0.16	2	
0214643820	20051001201500	EDT	2	1	0.20	2	
0214643820	20051001203000	EDT	2	1	0.16	2	
0214643820	20051001204500	EDT	2	1	0.20	2	
0214643820	20051001210000	EDT	2	1	0.16	2	
0214643820	20051001211500	EDT	2	1	0.20	2	
0214643820	20051001213000	EDT	2	1	0.20	2	
0214643820	20051001214500	EDT	2	1	0.20	2	
0214643820	20051001220000	EDT	2	1	0.20	2	
0214643820	20051001221500	EDT	2	1	0.20	2	
0214643820	20051001223000	EDT	2	1	0.20	2	
0214643820	20051001224500	EDT	2	1	0.20	2	
0214643820	20051001230000	EDT	2	1	0.20	2	
0214643820	20051001231500	EDT	2	1	0.20	2	
0214643820	20051001233000	EDT	2	1	0.20	2	
0214643820	20051001234500	EDT	2	1	0.20	2	
0214643820	20051002000000	EDT	2	1	0.20	2	
0214643820	20051002001500	EDT	2	1	0.16	2	
0214643820	20051002003000	EDT	2	1	0.20	2	
0214643820	20051002004500	EDT	2	1	0.20	2	
0214643820	20051002010000	EDT	2	1	0.20	2	
0214643820	20051002011500	EDT	2	1	0.20	2	
0214643820	20051002013000	EDT	2	1	0.20	2	
0214643820	20051002014500	EDT	2	1	0.16	2	
0214643820	20051002015000	EDT	2	1	0.12	2	
0214643820	20051002020000	EDT	2	1	0.20	2	
0214643820	20051002021500	EDT	2	1	0.20	2	
0214643820	20051002023000	EDT	2	1	0.20	2	
0214643820	20051002024500	EDT	2	1	0.16	2	
0214643820	20051002030000	EDT	2	1	0.16	2	
0214643820	20051002031500	EDT	2	1	0.16	2	
0214643820	20051002033000	EDT	2	1	0.16	2	
0214643820	20051002034500	EDT	2	1	0.20	2	
0214643820	20051002040000	EDT	2	1	0.20	2	
0214643820	20051002041500	EDT	2	1	0.20	2	
0214643820	20051002043000	EDT	2	1	0.16	2	
0214643820	20051002044500	EDT	2	1	0.20	2	
0214643820	20051002050000	EDT	2	1	0.20	2	
0214643820	20051002051500	EDT	2	1	0.16	2	
0214643820	20051002053000	EDT	2	1	0.20	2	
0214643820	20051002054500	EDT	2	1	0.16	2	
0214643820	20051002060000	EDT	2	1	0.16	2	
0214643820	20051002061500	EDT	2	1	0.20	2	
0214643820	20051002063000	EDT	2	1	0.20	2	
0214643820	20051002064500	EDT	2	1	0.16	2	
0214643820	20051002070000	EDT	2	1	0.20	2	
0214643820	20051002071500	EDT	2	1	0.24	2	
0214643820	20051002073000	EDT	2	1	0.20	2	
0214643820	20051002074500	EDT	2	1	0.20	2	
0214643820	20051002080000	EDT	2	1	0.20	2	
0214643820	20051002081500	EDT	2	1	0.20	2	
0214643820	20051002083000	EDT	2	1	0.20	2	
0214643820	20051002084500	EDT	2	1	0.20	2	
0214643820	20051002090000	EDT	2	1	0.20	2	
0214643820	20051002091500	EDT	2	1	0.20	2	
0214643820	20051002093000	EDT	2	1	0.20	2	
0214643820	20051002094500	EDT	2	1	0.20	2	
0214643820	20051002100000	EDT	2	1	0.20	2	
0214643820	20051002101500	EDT	2	1	0.20	2	
0214643820	20051002103000	EDT	2	1	0.20	2	
0214643820	20051002104500	EDT	2	1	0.24	2	
0214643820	20051002110000	EDT	2	1	0.20	2	
0214643820	20051002111500	EDT	2	1	0.20	2	
0214643820	20051002113000	EDT	2	1	0.24	2	
0214643820	20051002114500	EDT	2	1	0.24	2	
0214643820	20051002120000	EDT	2	1	0.24	2	
0214643820	20051002121500	EDT	2	1	0.20	2	
0214643820	20051002123000	EDT	2	1	0.20	2	
0214643820	20051002124500	EDT	2	1	0.24	2	
0214643820	20051002130000	EDT	2	1	0.20	2	
0214643820	20051002131500	EDT	2	1	0.20	2	
0214643820	20051002133000	EDT	2	1	0.20	2	
0214643820	20051002134500	EDT	2	1	0.20	2	
0214643820	20051002140000	EDT	2	1	0.20	2	
0214643820	20051002141500	EDT	2	1	0.24	2	
0214643820	20051002143000	EDT	2	1	0.20	2	
0214643820	20051002144500	EDT	2	1	0.20	2	
0214643820	20051002150000	EDT	2	1	0.20	2	
0214643820	20051002151500	EDT	2	1	0.20	2	
0214643820	20051002153000	EDT	2	1	0.20	2	
0214643820	20051002154500	EDT	2	1	0.20	2	
0214643820	20051002160000	EDT	2	1	0.20	2	
0214643820	20051002161500	EDT	2	1	0.20	2	
0214643820	20051002163000	EDT	2	1	0.20	2	
0214643820	20051002164500	EDT	2	1	0.20	2	
0214643820	20051002170000	EDT	2	1	0.24	2	
0214643820	20051002171500	EDT	2	1	0.20	2	
0214643820	20051002173000	EDT	2	1	0.20	2	
0214643820	20051002174500	EDT	2	1	0.20	2	
0214643820	20051002180000	EDT	2	1	0.24	2	
0214643820	20051002180400	EDT	2	1	0.24	2	
0214643820	20051002181500	EDT	2	1	0.20	2	
0214643820	20051002183000	EDT	2	1	0.20	2	
0214643820	20051002184500	EDT	2	1	0.16	2	
0214643820	20051002190000	EDT	2	1	0.20	2	
0214643820	20051002191500	EDT	2	1	0.20	2	
0214643820	20051002193000	EDT	2	1	0.20	2	
0214643820	20051002194500	EDT	2	1	0.20	2	
0214643820	20051002200000	EDT	2	1	0.16	2	
0214643820	20051002201500	EDT	2	1	0.16	2	
0214643820	20051002203000	EDT	2	1	0.20	2	
0214643820	20051002204500	EDT	2	1	0.20	2	
0214643820	20051002210000	EDT	2	1	0.16	2	
0214643820	20051002211500	EDT	2	1	0.16	2	
0214643820	20051002213000	EDT	2	1	0.20	2	
0214643820	20051002214500	EDT	2	1	0.16	2	
0214643820	20051002220000	EDT	2	1	0.16	2	
0214643820	20051002221500	EDT	2	1	0.16	2	
0214643820	20051002223000	EDT	2	1	0.16	2	
0214643820	20051002224500	EDT	2	1	0.16	2	
0214643820	20051002230000	EDT	2	1	0.16	2	
0214643820	20051002231500	EDT	2	1	0.20	2	
0214643820	20051002233000	EDT	2	1	0.20	2	
0214643820	20051002234500	EDT	2	1	0.20	2	
0214643820	20051003000000	EDT	2	1	0.20	2	
0214643820	20051003001500	EDT	2	1	0.20	2	
0214643820	20051003003000	EDT	2	1	0.20	2	
0214643820	20051003004500	EDT	2	1	0.16	2	
0214643820	20051003010000	EDT	2	1	0.20	2	
0214643820	20051003010500	EDT	2	1	0.16	2	
0214643820	20051003011500	EDT	2	1	0.16	2	
0214643820	20051003013000	EDT	2	1	0.20	2	
0214643820	20051003014500	EDT	2	1	0.20	2	
0214643820	20051003020000	EDT	2	1	0.20	2	
0214643820	20051003021500	EDT	2	1	0.16	2	
0214643820	20051003023000	EDT	2	1	0.16	2	
0214643820	20051003024500	EDT	2	1	0.16	2	
0214643820	20051003030000	EDT	2	1	0.20	2	
0214643820	20051003031500	EDT	2	1	0.20	2	
0214643820	20051003033000	EDT	2	1	0.16	2	
0214643820	20051003034500	EDT	2	1	0.20	2	
0214643820	20051003040000	EDT	2	1	0.16	2	
0214643820	20051003041500	EDT	2	1	0.16	2	
0214643820	20051003043000	EDT	2	1	0.16	2	
0214643820	20051003044500	EDT	2	1	0.20	2	
0214643820	20051003050000	EDT	2	1	0.20	2	
0214643820	20051003051500	EDT	2	1	0.20	2	
0214643820	20051003053000	EDT	2	1	0.20	2	
0214643820	20051003054500	EDT	2	1	0.20	2	
0214643820	20051003060000	EDT	2	1	0.16	2	
0214643820	20051003061500	EDT	2	1	0.20	2	
0214643820	20051003063000	EDT	2	1	0.20	2	
0214643820	20051003064500	EDT	2	1	0.20	2	
0214643820	20051003070000	EDT	2	1	0.20	2	
0214643820	20051003071500	EDT	2	1	0.20	2	
0214643820	20051003073000	EDT	2	1	0.20	2	
0214643820	20051003074500	EDT	2	1	0.24	2	
0214643820	20051003080000	EDT	2	1	0.20	2	
0214643820	20051003081500	EDT	2	1	0.20	2	
0214643820	20051003083000	EDT	2	1	0.20	2	
0214643820	20051003084500	EDT	2	1	0.16	2	
0214643820	20051003090000	EDT	2	1	0.20	2	
0214643820	20051003091500	EDT	2	1	0.20	2	
0214643820	20051003093000	EDT	2	1	0.20	2	
0214643820	20051003094500	EDT	2	1	0.24	2	
0214643820	20051003100000	EDT	2	1	0.20	2	
0214643820	20051003101500	EDT	2	1	0.20	2	
0214643820	20051003103000	EDT	2	1	0.24	2	
0214643820	20051003104500	EDT	2	1	0.20	2	
0214643820	20051003110000	EDT	2	1	0.20	2	
0214643820	20051003111500	EDT	2	1	0.20	2	
0214643820	20051003113000	EDT	2	1	0.20	2	
0214643820	20051003114500	EDT	2	1	0.24	2	
0214643820	20051003120000	EDT	2	1	0.24	2	
0214643820	20051003121500	EDT	2	1	0.24	2	
0214643820	20051003123000	EDT	2	1	0.20	2	
0214643820	20051003124500	EDT	2	1	0.20	2	
0214643820	20051003130000	EDT	2	1	0.20	2	
0214643820	20051003131500	EDT	2	1	0.20	2	
0214643820	20051003133000	EDT	2	1	0.24	2	
0214643820	20051003134500	EDT	2	1	0.24	2	
0214643820	20051003140000	EDT	2	1	0.24	2	
0214643820	20051003141500	EDT	2	1	0.20	2	
0214643820	20051003143000	EDT	2	1	0.20	2	
0214643820	20051003144500	EDT	2	1	0.20	2	
0214643820	20051003150000	EDT	2	1	0.20	2	
0214643820	20051003151500	EDT	2	1	0.16	2	
0214643820	20051003153000	EDT	2	1	0.16	2	
0214643820	20051003154500	EDT	2	1	0.20	2	
0214643820	20051003160000	EDT	2	1	0.16	2	
0214643820	20051003161500	EDT	2	1	0.20	2	
0214643820	20051003163000	EDT	2	1	0.20	2	
0214643820	20051003164500	EDT	2	1	0.20	2	
0214643820	20051003170000	EDT	2	1	0.20	2	
0214643820	20051003171500	EDT	2	1	0.20	2	
0214643820	20051003173000	EDT	2	1	0.20	2	
0214643820	20051003174500	EDT	2	1	0.20	2	
0214643820	20051003180000	EDT	2	1	0.20	2	
0214643820	20051003181500	EDT	2	1	0.20	2	
0214643820	20051003183000	EDT	2	1	0.20	2	
0214643820	20051003184500	EDT	2	1	0.20	2	
0214643820	20051003190000	EDT	2	1	0.20	2	
0214643820	20051003191500	EDT	2	1	0.20	2	
0214643820	20051003193000	EDT	2	1	0.20	2	
0214643820	20051003194500	EDT	2	1	0.20	2	
0214643820	20051003200000	EDT	2	1	0.20	2	
0214643820	20051003201500	EDT	2	1	0.20	2	
0214643820	20051003203000	EDT	2	1	0.16	2	
0214643820	20051003204500	EDT	2	1	0.16	2	
0214643820	20051003210000	EDT	2	1	0.20	2	
0214643820	20051003211500	EDT	2	1	0.16	2	
0214643820	20051003213000	EDT	2	1	0.20	2	
0214643820	20051003214500	EDT	2	1	0.16	2	
0214643820	20051003220000	EDT	2	1	0.20	2	
0214643820	20051003221500	EDT	2	1	0.20	2	
0214643820	20051003223000	EDT	2	1	0.20	2	
0214643820	20051003224500	EDT	2	1	0.20	2	
0214643820	20051003230000	EDT	2	1	0.20	2	
0214643820	20051003231500	EDT	2	1	0.20	2	
0214643820	20051003233000	EDT	2	1	0.20	2	
0214643820	20051003234500	EDT	2	1	0.20	2	
0214643820	20051004000000	EDT	2	1	0.20	2	
0214643820	20051004001500	EDT	2	1	0.20	2	
0214643820	20051004002900	EDT	2	1	0.24	2	
0214643820	20051004003000	EDT	2	1	0.20	2	
0214643820	20051004004500	EDT	2	1	0.20	2	
0214643820	20051004010000	EDT	2	1	0.20	2	
0214643820	20051004011500	EDT	2	1	0.20	2	
0214643820	20051004013000	EDT	2	1	0.20	2	
0214643820	20051004014500	EDT	2	1	0.20	2	
0214643820	20051004020000	EDT	2	1	0.16	2	
0214643820	20051004021500	EDT	2	1	0.20	2	
0214643820	20051004023000	EDT	2	1	0.20	2	
0214643820	20051004024500	EDT	2	1	0.20	2	
0214643820	20051004030000	EDT	2	1	0.16	2	
0214643820	20051004031500	EDT	2	1	0.20	2	
0214643820	20051004033000	EDT	2	1	0.20	2	
0214643820	20051004034500	EDT	2	1	0.20	2	
0214643820	20051004040000	EDT	2	1	0.20	2	
0214643820	20051004041500	EDT	2	1	0.16	2	
0214643820	20051004043000	EDT	2	1	0.20	2	
0214643820	20051004044500	EDT	2	1	0.20	2	
0214643820	20051004050000	EDT	2	1	0.20	2	
0214643820	20051004051500	EDT	2	1	0.20	2	
0214643820	20051004053000	EDT	2	1	0.16	2	
0214643820	20051004054500	EDT	2	1	0.20	2	
0214643820	20051004060000	EDT	2	1	0.20	2	
0214643820	20051004061500	EDT	2	1	0.20	2	
0214643820	20051004063000	EDT	2	1	0.20	2	
0214643820	20051004064500	EDT	2	1	0.20	2	
0214643820	20051004070000	EDT	2	1	0.20	2	
0214643820	20051004071500	EDT	2	1	0.24	2	
0214643820	20051004073000	EDT	2	1	0.20	2	
0214643820	20051004074500	EDT	2	1	0.20	2	
0214643820	20051004080000	EDT	2	1	0.20	2	
0214643820	20051004081500	EDT	2	1	0.20	2	
0214643820	20051004083000	EDT	2	1	0.24	2	
0214643820	20051004084500	EDT	2	1	0.20	2	
0214643820	20051004090000	EDT	2	1	0.16	2	
0214643820	20051004091500	EDT	2	1	0.24	2	
0214643820	20051004093000	EDT	2	1	0.20	2	
0214643820	20051004094500	EDT	2	1	0.20	2	
0214643820	20051004100000	EDT	2	1	0.20	2	
0214643820	20051004101500	EDT	2	1	0.20	2	
0214643820	20051004103000	EDT	2	1	0.20	2	
0214643820	20051004104500	EDT	2	1	0.24	2	
0214643820	20051004110000	EDT	2	1	0.20	2	
0214643820	20051004111500	EDT	2	1	0.24	2	
0214643820	20051004113000	EDT	2	1	0.20	2	
0214643820	20051004114500	EDT	2	1	0.20	2	
0214643820	20051004120000	EDT	2	1	0.24	2	
0214643820	20051004121500	EDT	2	1	0.24	2	
0214643820	20051004123000	EDT	2	1	0.28	2	
0214643820	20051004124500	EDT	2	1	0.32	2	
0214643820	20051004130000	EDT	2	1	0.32	2	
0214643820	20051004131500	EDT	2	1	0.32	2	
0214643820	20051004131900	EDT	2	1	0.32	2	
0214643820	20051004133000	EDT	2	1	0.24	2	
0214643820	20051004134500	EDT	2	1	0.28	2	
0214643820	20051004140000	EDT	2	1	0.24	2	
0214643820	20051004141500	EDT	2	1	0.24	2	
0214643820	20051004143000	EDT	2	1	0.20	2	
0214643820	20051004144500	EDT	2	1	0.24	2	
0214643820	20051004150000	EDT	2	1	0.20	2	
0214643820	20051004151500	EDT	2	1	0.20	2	
0214643820	20051004153000	EDT	2	1	0.20	2	
0214643820	20051004154500	EDT	2	1	0.20	2	
0214643820	20051004160000	EDT	2	1	0.20	2	
0214643820	20051004161500	EDT	2	1	0.20	2	
0214643820	20051004163000	EDT	2	1	0.20	2	
0214643820	20051004164500	EDT	2	1	0.16	2	
0214643820	20051004170000	EDT	2	1	0.20	2	
0214643820	20051004171500	EDT	2	1	0.16	2	
0214643820	20051004173000	EDT	2	1	0.20	2	
0214643820	20051004174500	EDT	2	1	0.16	2	
0214643820	20051004180000	EDT	2	1	0.20	2	
0214643820	20051004181500	EDT	2	1	0.16	2	
0214643820	20051004183000	EDT	2	1	0.16	2	
0214643820	20051004184500	EDT	2	1	0.16	2	
0214643820	20051004185000	EDT	2	1	0.12	2	
0214643820	20051004190000	EDT	2	1	0.20	2	
0214643820	20051004191500	EDT	2	1	0.16	2	
0214643820	20051004193000	EDT	2	1	0.16	2	
0214643820	20051004194500	EDT	2	1	0.12	2	
0214643820	20051004200000	EDT	2	1	0.20	2	
0214643820	20051004201500	EDT	2	1	0.16	2	
0214643820	20051004203000	EDT	2	1	0.16	2	
0214643820	20051004204500	EDT	2	1	0.16	2	
0214643820	20051004210000	EDT	2	1	0.12	2	
0214643820	20051004211500	EDT	2	1	0.16	2	
0214643820	20051004213000	EDT	2	1	0.16	2	
0214643820	20051004214500	EDT	2	1	0.16	2	
0214643820	20051004220000	EDT	2	1	0.16	2	
0214643820	20051004221500	EDT	2	1	0.12	2	
0214643820	20051004223000	EDT	2	1	0.16	2	
0214643820	20051004224500	EDT	2	1	0.16	2	
0214643820	20051004230000	EDT	2	1	0.12	2	
0214643820	20051004231500	EDT	2	1	0.16	2	
0214643820	20051004233000	EDT	2	1	0.12	2	
0214643820	20051004234500	EDT	2	1	0.12	2	
0214643820	20051005000000	EDT	2	1	0.16	2	
0214643820	20051005001500	EDT	2	1	0.12	2	
0214643820	20051005003000	EDT	2	1	0.16	2	
0214643820	20051005004500	EDT	2	1	0.16	2	
0214643820	20051005010000	EDT	2	1	0.12	2	
0214643820	20051005011500	EDT	2	1	0.16	2	
0214643820	20051005013000	EDT	2	1	0.12	2	
0214643820	20051005014500	EDT	2	1	0.12	2	
0214643820	20051005020000	EDT	2	1	0.16	2	
0214643820	20051005020500	EDT	2	1	0.09	2	
0214643820	20051005021500	EDT	2	1	0.12	2	
0214643820	20051005023000	EDT	2	1	0.16	2	
0214643820	20051005024500	EDT	2	1	0.16	2	
0214643820	20051005030000	EDT	2	1	0.12	2	
0214643820	20051005031500	EDT	2	1	0.16	2	
0214643820	20051005033000	EDT	2	1	0.16	2	
0214643820	20051005034500	EDT	2	1	0.12	2	
0214643820	20051005040000	EDT	2	1	0.16	2	
0214643820	20051005041500	EDT	2	1	0.12	2	
0214643820	20051005043000	EDT	2	1	0.16	2	
0214643820	20051005044500	EDT	2	1	0.16	2	
0214643820	20051005050000	EDT	2	1	0.16	2	
0214643820	20051005051500	EDT	2	1	0.16	2	
0214643820	20051005053000	EDT	2	1	0.16	2	
0214643820	20051005054500	EDT	2	1	0.12	2	
0214643820	20051005060000	EDT	2	1	0.20	2	
0214643820	20051005061500	EDT	2	1	0.16	2	
0214643820	20051005063000	EDT	2	1	0.20	2	
0214643820	20051005064500	EDT	2	1	0.20	2	
0214643820	20051005070000	EDT	2	1	0.16	2	
0214643820	20051005071500	EDT	2	1	0.20	2	
0214643820	20051005073000	EDT	2	1	0.16	2	
0214643820	20051005074500	EDT	2	1	0.16	2	
0214643820	20051005080000	EDT	2	1	0.20	2	
0214643820	20051005081500	EDT	2	1	0.16	2	
0214643820	20051005083000	EDT	2	1	0.20	2	
0214643820	20051005084500	EDT	2	1	0.20	2	
0214643820	20051005090000	EDT	2	1	0.20	2	
0214643820	20051005091500	EDT	2	1	0.20	2	
0214643820	20051005093000	EDT	2	1	0.20	2	
0214643820	20051005094500	EDT	2	1	0.20	2	
0214643820	20051005100000	EDT	2	1	0.20	2	
0214643820	20051005101500	EDT	2	1	0.20	2	
0214643820	20051005103000	EDT	2	1	0.24	2	
0214643820	20051005104500	EDT	2	1	0.24	2	
0214643820	20051005110000	EDT	2	1	0.20	2	
0214643820	20051005111500	EDT	2	1	0.20	2	
0214643820	20051005113000	EDT	2	1	0.20	2	
0214643820	20051005114500	EDT	2	1	0.20	2	
0214643820	20051005120000	EDT	2	1	0.20	2	
0214643820	20051005121500	EDT	2	1	0.24	2	
0214643820	20051005123000	EDT	2	1	0.20	2	
0214643820	20051005124500	EDT	2	1	0.20	2	
0214643820	20051005130000	EDT	2	1	0.20	2	
0214643820	20051005131500	EDT	2	1	0.20	2	
0214643820	20051005133000	EDT	2	1	0.20	2	
0214643820	20051005134500	EDT	2	1	0.24	2	
0214643820	20051005140000	EDT	2	1	0.20	2	
0214643820	20051005141500	EDT	2	1	0.20	2	
0214643820	20051005143000	EDT	2	1	0.20	2	
0214643820	20051005144500	EDT	2	1	0.20	2	
0214643820	20051005150000	EDT	2	1	0.20	2	
0214643820	20051005150900	EDT	2	1	0.24	2	
0214643820	20051005151500	EDT	2	1	0.20	2	
0214643820	20051005153000	EDT	2	1	0.20	2	
0214643820	20051005154500	EDT	2	1	0.20	2	
0214643820	20051005160000	EDT	2	1	0.20	2	
0214643820	20051005161500	EDT	2	1	0.20	2	
0214643820	20051005163000	EDT	2	1	0.20	2	
0214643820	20051005164500	EDT	2	1	0.16	2	
0214643820	20051005170000	EDT	2	1	0.20	2	
0214643820	20051005171500	EDT	2	1	0.16	2	
0214643820	20051005173000	EDT	2	1	0.20	2	
0214643820	20051005174500	EDT	2	1	0.20	2	
0214643820	20051005180000	EDT	2	1	0.20	2	
0214643820	20051005181500	EDT	2	1	0.16	2	
0214643820	20051005183000	EDT	2	1	0.20	2	
0214643820	20051005184500	EDT	2	1	0.16	2	
0214643820	20051005190000	EDT	2	1	0.16	2	
0214643820	20051005191500	EDT	2	1	0.16	2	
0214643820	20051005193000	EDT	2	1	0.20	2	
0214643820	20051005194500	EDT	2	1	0.20	2	
0214643820	20051005200000	EDT	2	1	0.16	2	
0214643820	20051005201500	EDT	2	1	0.16	2	
0214643820	20051005203000	EDT	2	1	0.20	2	
0214643820	20051005204500	EDT	2	1	0.12	2	
0214643820	20051005210000	EDT	2	1	0.16	2	
0214643820	20051005211500	EDT	2	1	0.16	2	
0214643820	20051005213000	EDT	2	1	0.16	2	
0214643820	20051005214500	EDT	2	1	0.16	2	
0214643820	20051005220000	EDT	2	1	0.16	2	
0214643820	20051005221500	EDT	2	1	0.16	2	
0214643820	20051005223000	EDT	2	1	0.16	2	
0214643820	20051005224500	EDT	2	1	0.16	2	
0214643820	20051005230000	EDT	2	1	0.20	2	
0214643820	20051005231500	EDT	2	1	0.20	2	
0214643820	20051005233000	EDT	2	1	0.20	2	
0214643820	20051005234500	EDT	2	1	0.16	2	
0214643820	20051006000000	EDT	2	1	0.20	2	
0214643820	20051006001500	EDT	2	1	0.20	2	
0214643820	20051006003000	EDT	2	1	0.20	2	
0214643820	20051006004500	EDT	2	1	0.20	2	
0214643820	20051006010000	EDT	2	1	0.16	2	
0214643820	20051006011500	EDT	2	1	0.20	2	
